Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,mrp_rs,selling_price_rs,discount_amount_rs,potential_revenue
Cooking Essentials,Aashirvaad Select Sharbati Atta,31500,10,6,28300,5000,False,5,315.0,283.0,32.0,1698.0
Cooking Essentials,Satyam Puffed Rice Kurmura (R),2300,0,6,2300,200,False,200,23.0,23.0,0.0,138.0
Cooking Essentials,Fortune Kachi Ghani Mustard Oil Bottle,21600,7,6,19900,1000,False,1,216.0,199.0,17.0,1194.0
Cooking Essentials,Popular Essentials Refined Sugar,6000,0,6,6000,1000,False,1,60.0,60.0,0.0,360.0
Cooking Essentials,Gowardhan Ghee Jar,59800,3,6,57900,1000,False,1,598.0,579.0,19.0,3474.0
Cooking Essentials,Everest Chaat Masala,3500,2,1,3400,50,False,50,35.0,34.0,1.0,34.0
Cooking Essentials,Popular Essentials Refined Sugar,29500,10,6,26500,5000,False,5,295.0,265.0,30.0,1590.0
Cooking Essentials,Popular Essentials Chana Dal (Un-Polished),6000,10,6,5400,500,False,500,60.0,54.0,6.0,324.0
Cooking Essentials,Everest Garam Masala,7800,7,5,7200,100,False,100,78.0,72.0,6.0,360.0
Cooking Essentials,Fortune Soya Health Refined Soybean Oil,21000,1,2,20600,1000,False,1,210.0,206.0,4.0,412.0
Cooking Essentials,Tata Sampann Unpolished Urad Whole,10100,6,4,9400,500,False,500,101.0,94.0,7.0,376.0
Cooking Essentials,Happilo Premium International Queen Kalmi Dates,24500,29,6,17200,200,False,200,245.0,172.0,73.0,1032.0
Cooking Essentials,Popular Essentials Bansi Sooji,3500,2,3,3400,500,False,500,35.0,34.0,1.0,102.0
Cooking Essentials,Popular Essentials Saunf/Fennel Seeds,4500,2,6,4400,100,False,100,45.0,44.0,1.0,264.0
Cooking Essentials,Pillsbury Chakki Fresh Atta,5200,0,4,5200,1000,False,1,52.0,52.0,0.0,208.0
Cooking Essentials,Popular Essentials Kabuli Chana Regular,8500,9,6,7700,500,False,500,85.0,77.0,8.0,462.0
Cooking Essentials,Everest Tikhalal Chilli Powder,23500,9,6,21200,500,False,500,235.0,212.0,23.0,1272.0
Cooking Essentials,Popular Essentials Ajwain Whole,2500,0,4,2500,50,False,50,25.0,25.0,0.0,100.0
Cooking Essentials,Popular Essentials Californian Almond,35000,28,6,25100,250,False,250,350.0,251.0,99.0,1506.0
Cooking Essentials,Popular Essentials Pumpkin Seeds,9000,16,6,7500,100,False,100,90.0,75.0,15.0,450.0
Cooking Essentials,Everest Shahi Biryani Masala,7000,14,6,6000,50,False,50,70.0,60.0,10.0,360.0
Cooking Essentials,Dhara Life Refined Ricebran Oil (Pouch),20500,7,6,19000,1000,False,1,205.0,190.0,15.0,1140.0
Cooking Essentials,Everest Chicken Masala,3900,2,1,3800,50,False,50,39.0,38.0,1.0,38.0
Cooking Essentials,Pillsbury Chakki Fresh Atta,45000,16,6,37500,10000,False,10,450.0,375.0,75.0,2250.0
Cooking Essentials,Amul Mithai Mate EOE Tin,11200,2,6,10900,400,False,400,112.0,109.0,3.0,654.0
Cooking Essentials,Tata Sampann Unpolished Chana Dal,9500,6,2,8900,1000,False,500,95.0,89.0,6.0,178.0
Cooking Essentials,Everest Pav Bhaji Masala,3700,10,4,3300,50,False,50,37.0,33.0,4.0,132.0
Cooking Essentials,Weikfield Baking Soda,3000,3,6,2900,100,False,100,30.0,29.0,1.0,174.0
Cooking Essentials,Popular Essentials Jeera/Cumin Seeds,4000,5,3,3800,100,False,100,40.0,38.0,2.0,114.0
Cooking Essentials,Gowardhan Pure Ghee Pouch,29500,4,6,28100,500,False,500,295.0,281.0,14.0,1686.0
Cooking Essentials,Borges Extra Virgin Olive Oil,40000,25,1,29900,250,False,250,400.0,299.0,101.0,299.0
Cooking Essentials,Keya Wonder Red Hot Chilli Flakes,8900,10,2,8000,40,False,40,89.0,80.0,9.0,160.0
Cooking Essentials,Tata Sampann Masoor Dal Stand,15000,10,4,13400,1000,False,1,150.0,134.0,16.0,536.0
Cooking Essentials,Saffola 100% Pure Honey,47500,8,2,43700,1000,False,750,475.0,437.0,38.0,874.0
Cooking Essentials,Popular Essentials Tamarind,15000,14,6,12800,500,False,500,150.0,128.0,22.0,768.0
Cooking Essentials,Gits Rice Dosa Instant Breakfast Mix,6000,5,5,5700,200,False,200,60.0,57.0,3.0,285.0
Cooking Essentials,Popular Essentials Poppy Seeds (Gasagase),28000,7,6,26000,100,False,100,280.0,260.0,20.0,1560.0
Cooking Essentials,Hershey's Hot Chocolate Powder,21000,0,4,21000,250,False,250,210.0,210.0,0.0,840.0
Cooking Essentials,Satyam Chilli  Bedgi,8200,10,5,7300,100,False,100,82.0,73.0,9.0,365.0
Cooking Essentials,Aashirvaad Instant Mix - Rice Dosa,7500,30,6,5200,200,False,200,75.0,52.0,23.0,312.0
Cooking Essentials,Hershey's Cocoa - Natural Unsweetened,27000,10,4,24300,225,False,225,270.0,243.0,27.0,972.0
Cooking Essentials,Weikfield Veg Jelly Crystals - Mango,4500,2,6,4400,90,False,90,45.0,44.0,1.0,264.0
Cooking Essentials,Popular Essentials Pancharatna Dal,8000,10,6,7200,500,False,500,80.0,72.0,8.0,432.0
Cooking Essentials,Praakritik Orrganic Cold Pressed Sesame Oil,13000,10,5,11700,100,False,100,130.0,117.0,13.0,585.0
Cooking Essentials,Popular Essentials White Peas (Un-Polished),8000,10,5,7200,500,False,500,80.0,72.0,8.0,360.0
Cooking Essentials,Flying Bird Butter Scotch Essence,5000,2,6,4900,20,False,20,50.0,49.0,1.0,294.0
Cooking Essentials,Dabur Hommade - Ginger Paste,5000,6,6,4700,200,False,200,50.0,47.0,3.0,282.0
Cooking Essentials,Popular Essentials Green Peas (Un-Polished),12000,10,5,10800,500,False,500,120.0,108.0,12.0,540.0
Cooking Essentials,24 Mantra Organic Urad White Whole,14500,15,4,12200,500,False,500,145.0,122.0,23.0,488.0
Cooking Essentials,Popular Essentials Guntur Chilli Stemless,4000,2,2,3900,100,False,100,40.0,39.0,1.0,78.0
Cooking Essentials,Popular Essentials Moth Whole,9000,10,6,8100,500,False,500,90.0,81.0,9.0,486.0
Cooking Essentials,Keya Pizza Seasoning,10900,17,6,9000,45,False,45,109.0,90.0,19.0,540.0
Cooking Essentials,Keya Piri Piri | Exotic Spices Mix,10900,20,6,8700,80,False,80,109.0,87.0,22.0,522.0
Cooking Essentials,24 Mantra Organic Moong Dal,13500,7,6,12500,500,False,500,135.0,125.0,10.0,750.0
Cooking Essentials,Popular Essentials Black Til,5000,6,4,4700,100,False,100,50.0,47.0,3.0,188.0
Cooking Essentials,Popular Essentials Jowa Flour,5000,2,5,4900,500,False,500,50.0,49.0,1.0,245.0
Cooking Essentials,Delight Nuts Cashew Roasted & Salted,42500,20,6,34000,200,False,200,425.0,340.0,85.0,2040.0
Cooking Essentials,Popular Essentials Mace/Javitri,9000,10,3,8100,20,False,20,90.0,81.0,9.0,243.0
Cooking Essentials,Mother's Recipe Paste Ginger & Garlic,7600,10,4,6800,300,False,300,76.0,68.0,8.0,272.0
Cooking Essentials,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,41000,10,6,36900,1000,False,1,410.0,369.0,41.0,2214.0
Cooking Essentials,Satyam Pulses Masur Dal,8700,6,6,8100,500,False,500,87.0,81.0,6.0,486.0
Cooking Essentials,Delight Nuts Pista Roasted & Salted,42500,20,6,34000,200,False,200,425.0,340.0,85.0,2040.0
Cooking Essentials,Hershey's Cocoa Powder,9500,0,5,9500,70,False,70,95.0,95.0,0.0,475.0
Cooking Essentials,Praakritik Organic Singhara Atta,24000,6,4,22500,500,False,500,240.0,225.0,15.0,900.0
Cooking Essentials,Everest Shahi Biryani Masala,24500,0,6,24500,200,False,200,245.0,245.0,0.0,1470.0
Cooking Essentials,Gits Veg Biryani Ready to Eat,11000,10,6,9900,265,False,265,110.0,99.0,11.0,594.0
Cooking Essentials,Ceres Foods Laal Maas Instant Liquid Masala,22000,50,5,11000,200,False,200,220.0,110.0,110.0,550.0
Cooking Essentials,Popular Essentials Sattu Atta,9000,12,3,7900,500,False,500,90.0,79.0,11.0,237.0
Cooking Essentials,Popular Essentials Mustard Seeds Rai Yellow,2500,0,5,2500,100,False,100,25.0,25.0,0.0,125.0
Cooking Essentials,Praakritik Organic Extra Virgin Coconut Oil,15000,10,5,13400,100,False,100,150.0,134.0,16.0,670.0
Cooking Essentials,Praakritik Organic Garlic Powder,11000,1,5,10800,100,False,100,110.0,108.0,2.0,540.0
Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,12500,5,6,11800,100,False,100,125.0,118.0,7.0,708.0
Cooking Essentials,Aashirvaad Breakfast Instant Mix - Rice Idli,7500,30,6,5200,200,False,200,75.0,52.0,23.0,312.0
Cooking Essentials,Kitchens Of India Mutter Paneer,13000,4,6,12400,285,False,285,130.0,124.0,6.0,744.0
Cooking Essentials,Ching's Secret Veg Manchurian Masala,4400,0,6,4400,60,False,60,44.0,44.0,0.0,264.0
Cooking Essentials,Delight Nuts Cranberries Sliced,29900,20,6,23900,200,False,200,299.0,239.0,60.0,1434.0
Cooking Essentials,Betty Crocker French Vanilla Cake Mix,31000,10,6,27600,520,False,520,310.0,276.0,34.0,1656.0
Cooking Essentials,Delight Nuts Dried Cranberries,34000,20,6,27200,200,False,200,340.0,272.0,68.0,1632.0
Cooking Essentials,Everest Kesari Milk Masala,20500,0,2,20500,50,False,50,205.0,205.0,0.0,410.0
Cooking Essentials,Delight Nuts Trail Mix,39900,25,6,29900,200,False,200,399.0,299.0,100.0,1794.0
Cooking Essentials,Praakritik Organic Chilka Moong Dal,12000,10,6,10800,500,False,500,120.0,108.0,12.0,648.0
Cooking Essentials,Smith & Jones Garlic & Herbs Masala Mix,9900,0,6,9900,75,False,75,99.0,99.0,0.0,594.0
Cooking Essentials,Eastern Tamarind,6300,0,6,6300,200,False,200,63.0,63.0,0.0,378.0
Cooking Essentials,Tong Garden Wasabi Coated Greenpeas Tin,20000,11,6,17800,180,False,180,200.0,178.0,22.0,1068.0
Cooking Essentials,Flying Bird Pineapple Artifical Food Essence,5000,2,6,4900,20,False,20,50.0,49.0,1.0,294.0
Cooking Essentials,Praakritik Organic Masoor Dal,13000,10,6,11600,500,False,500,130.0,116.0,14.0,696.0
Cooking Essentials,MTR Idli/Dosa/Chilly Chutney Powder,11500,0,3,11500,200,False,200,115.0,115.0,0.0,345.0
Cooking Essentials,Popular Essentials Classic Sona Masuri Rice,43000,10,6,38700,5000,False,5,430.0,387.0,43.0,2322.0
Cooking Essentials,Oleev Active Oil (Pouch),26500,9,6,23900,1000,False,1,265.0,239.0,26.0,1434.0
Cooking Essentials,Delight Nuts Dried Blueberries,54000,20,6,43200,150,False,150,540.0,432.0,108.0,2592.0
Cooking Essentials,Popular Essentials Double Beans White,6000,10,6,5400,250,False,250,60.0,54.0,6.0,324.0
Cooking Essentials,Delight Nuts Almond Natural,34900,20,6,27900,200,False,200,349.0,279.0,70.0,1674.0
Cooking Essentials,Praakritik Organic Jaggery,16000,6,6,15000,900,False,900,160.0,150.0,10.0,900.0
Cooking Essentials,Praakritik Organic Raw Sugar,9000,6,6,8400,500,False,500,90.0,84.0,6.0,504.0
Cooking Essentials,MTR Masala - Sambar Powder,11500,0,4,11500,200,False,200,115.0,115.0,0.0,460.0
Cooking Essentials,RRO Til Dil Premium Til Oil Bottle,17300,6,6,16200,500,False,500,173.0,162.0,11.0,972.0
Cooking Essentials,ITC Master Chef Vegetable Biryani Cooking Paste,7500,30,5,5200,80,False,80,75.0,52.0,23.0,260.0
Cooking Essentials,Jivana Jaggery,10000,0,2,10000,950,False,950,100.0,100.0,0.0,200.0
Cooking Essentials,Popular Essentials Salted Murmure,7000,18,6,5700,400,False,400,70.0,57.0,13.0,342.0
Cooking Essentials,Keya Italian Seasoning,10900,10,6,9800,35,False,35,109.0,98.0,11.0,588.0
Cooking Essentials,24 Mantra Organic Roasted Bengal Gram Dal,10500,7,6,9700,500,False,500,105.0,97.0,8.0,582.0
Cooking Essentials,Popular Essentials Soya Beans,8000,6,6,7500,500,False,500,80.0,75.0,5.0,450.0
Cooking Essentials,Tong Garden Salted Cocktail Nuts,29500,9,5,26600,160,False,160,295.0,266.0,29.0,1330.0
Cooking Essentials,MTR Uttapam Mix,16500,5,6,15600,500,False,500,165.0,156.0,9.0,936.0
Cooking Essentials,Gits Khaman Dhokla Instant Snack Mix,6500,6,6,6100,180,False,180,65.0,61.0,4.0,366.0
Cooking Essentials,Happilo Premium 100% Natural Whole Cashews,33500,29,6,23500,200,False,200,335.0,235.0,100.0,1410.0
Cooking Essentials,Everest Dry Mango Powder,8000,0,5,8000,100,False,100,80.0,80.0,0.0,400.0
Cooking Essentials,Dabur Hommade - Ginger Garlic Past Tub,11000,5,6,10400,400,False,400,110.0,104.0,6.0,624.0
Cooking Essentials,Everest Chicken Masala,14700,10,6,13200,200,False,200,147.0,132.0,15.0,792.0
Cooking Essentials,Gits Medu Vada Instant Snack Mix,9000,4,6,8600,200,False,200,90.0,86.0,4.0,516.0
Cooking Essentials,Weikfield Drinking Chocolate Powder,6500,10,6,5800,100,False,100,65.0,58.0,7.0,348.0
Cooking Essentials,Popular Essentials Regular White Lobia,7000,10,6,6300,500,False,500,70.0,63.0,7.0,378.0
Cooking Essentials,Puro Healthy Salt Crystal,13500,7,6,12500,1000,False,1,135.0,125.0,10.0,750.0
Cooking Essentials,Popular Essentials Premium Jeera Rice,14000,0,5,14000,1000,False,1,140.0,140.0,0.0,700.0
Cooking Essentials,Smith & Jones Shahi Paneer Masala Mix,4400,0,6,4400,60,False,60,44.0,44.0,0.0,264.0
Cooking Essentials,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,20000,11,6,17800,264,False,264,200.0,178.0,22.0,1068.0
Cooking Essentials,Smith & Jones Pasta Masala,6000,10,5,5400,108,False,108,60.0,54.0,6.0,270.0
Cooking Essentials,Catch Black Pepper Sprinkler,10000,0,1,10000,50,False,50,100.0,100.0,0.0,100.0
Cooking Essentials,Weikfield Cooker Cake Mix - Chocolate,9500,6,6,8900,150,False,150,95.0,89.0,6.0,534.0
Cooking Essentials,ITC Master Chef Butter Chicken,7500,30,6,5200,80,False,80,75.0,52.0,23.0,312.0
Cooking Essentials,Smith & Jones Mutter Paneer Masala,4200,0,6,4200,60,False,60,42.0,42.0,0.0,252.0
Cooking Essentials,Popular Essentials Fried Gram (Bengal Gram),7000,10,6,6300,500,False,500,70.0,63.0,7.0,378.0
Cooking Essentials,Gits Jalebi with Maker Dessert Mix,7500,16,6,6300,100,False,100,75.0,63.0,12.0,378.0
Cooking Essentials,24 Mantra Organic Chana Dal,9500,6,5,8900,500,False,500,95.0,89.0,6.0,445.0
Cooking Essentials,Praakritik Organic Besan,17000,6,6,15900,500,False,500,170.0,159.0,11.0,954.0
Cooking Essentials,Popular Essentials Urad Gola White(Un-Polished),9000,10,6,8100,500,False,500,90.0,81.0,9.0,486.0
Cooking Essentials,Satyam Nighties Spices  Chilli Kashmiri,10200,6,6,9500,100,False,100,102.0,95.0,7.0,570.0
Cooking Essentials,Popular Essentials Cloves (Lavang),7500,17,6,6200,50,False,50,75.0,62.0,13.0,372.0
Cooking Essentials,Suhana Paneer Tikka Masala Mix,4000,5,6,3800,50,False,50,40.0,38.0,2.0,228.0
Cooking Essentials,24 Mantra Turmeric Powder,3500,2,6,3400,100,False,100,35.0,34.0,1.0,204.0
Cooking Essentials,24 Mantra Super Grain Quinoa,19000,0,4,19000,500,False,500,190.0,190.0,0.0,760.0
Cooking Essentials,Everest Powder - Egg Curry Masala,4000,2,6,3900,50,False,50,40.0,39.0,1.0,234.0
Cooking Essentials,Popular Essentials Pe Shah Jeera,6000,15,6,5100,50,False,50,60.0,51.0,9.0,306.0
Cooking Essentials,24 Mantra Organic Sattu Atta,9500,0,6,9500,500,False,500,95.0,95.0,0.0,570.0
Cooking Essentials,Smith & Jones Pasta Masala,4600,0,6,4600,54,False,54,46.0,46.0,0.0,276.0
Cooking Essentials,Weikfield Vanilla Custard Powder,14200,9,3,12800,500,False,500,142.0,128.0,14.0,384.0
Cooking Essentials,Pillsbury Vanilla Custard Powder,3700,2,6,3600,100,False,100,37.0,36.0,1.0,216.0
Cooking Essentials,24 Mantra Organic Rajma,14500,0,6,14500,500,False,500,145.0,145.0,0.0,870.0
Cooking Essentials,Popular Essentials Broken Wheat/Daliya,3500,2,6,3400,500,False,500,35.0,34.0,1.0,204.0
Cooking Essentials,Smith & Jones Peri Peri Masala,9900,0,6,9900,75,False,75,99.0,99.0,0.0,594.0
Cooking Essentials,Popular Essentials Urad Dal Split (Un-Polished),8500,9,5,7700,500,False,500,85.0,77.0,8.0,385.0
Cooking Essentials,Weikfield Baking Powder,2200,0,6,2200,50,False,50,22.0,22.0,0.0,132.0
Cooking Essentials,Popular Essentials Bajra Whole,6500,13,6,5600,1000,False,1,65.0,56.0,9.0,336.0
Cooking Essentials,Weikfield Veg Jelly Crystals - Strawberry,4500,2,6,4400,90,False,90,45.0,44.0,1.0,264.0
Cooking Essentials,Sugarfree Natura Low Calorie Sweetner,30000,10,3,27000,42,False,42,300.0,270.0,30.0,810.0
Cooking Essentials,Weikfield Veg Jelly Crystals - Raspberry,4500,2,6,4400,90,False,90,45.0,44.0,1.0,264.0
Cooking Essentials,Pillsbury Atta With Multigrains Wheat Grains,29500,16,6,24500,5000,False,5,295.0,245.0,50.0,1470.0
Cooking Essentials,Ching's Veg Manchurian Masala,1000,0,2,1000,20,False,20,10.0,10.0,0.0,20.0
Cooking Essentials,Ceres Foods Fish Mustard Instant Liquid Masala,22000,50,6,11000,200,False,200,220.0,110.0,110.0,660.0
Cooking Essentials,Everest Garam Masala,15800,10,6,14200,200,False,200,158.0,142.0,16.0,852.0
Cooking Essentials,24 Mantra Organic Jowar Flour,7000,7,6,6500,500,False,500,70.0,65.0,5.0,390.0
Cooking Essentials,Maggi Coconut Milkpowder,10000,0,6,10000,100,False,100,100.0,100.0,0.0,600.0
Cooking Essentials,On1y Pepper Grinder,15900,9,1,14400,50,False,50,159.0,144.0,15.0,144.0
Cooking Essentials,Popular Essentials Rice Flour,6000,0,3,6000,1000,False,1,60.0,60.0,0.0,180.0
Cooking Essentials,24 Mantra Organic Brown Sona Masoori Rice,9500,0,6,9500,1000,False,1,95.0,95.0,0.0,570.0
Cooking Essentials,Happilo Premium Afghani Anjeer,36500,29,2,25600,200,False,200,365.0,256.0,109.0,512.0
Cooking Essentials,Everest Meat Masala Powder,7400,9,3,6700,100,False,100,74.0,67.0,7.0,201.0
Cooking Essentials,Popular Essentials Chiroti Sooji,3500,2,6,3400,500,False,500,35.0,34.0,1.0,204.0
Cooking Essentials,Popular Essentials Red Rajma,9000,10,6,8100,500,False,500,90.0,81.0,9.0,486.0
Cooking Essentials,Cornitos Peanut - Premium Salted,12000,10,6,10800,150,False,150,120.0,108.0,12.0,648.0
Cooking Essentials,Popular Essentials Black Pepper,10000,10,5,9000,100,False,100,100.0,90.0,10.0,450.0
Cooking Essentials,24 Mantra Organic Tur Dal - Split,13000,7,6,12000,500,False,500,130.0,120.0,10.0,720.0
Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,6500,6,3,6100,110,False,100,65.0,61.0,4.0,183.0
Cooking Essentials,Ching's Secret Paneer Chilli Masala,1000,0,2,1000,20,False,20,10.0,10.0,0.0,20.0
Cooking Essentials,Dabur Honey,22000,7,3,20400,500,False,500,220.0,204.0,16.0,612.0
Cooking Essentials,Everest Tea Masala,5500,9,2,5000,50,False,50,55.0,50.0,5.0,100.0
Cooking Essentials,Ching's Paneer Chilli Masala,4400,0,4,4400,60,False,60,44.0,44.0,0.0,176.0
Cooking Essentials,RRO Til Dil Premium Til Oil Bottle,33000,10,5,29400,1000,False,1,330.0,294.0,36.0,1470.0
Cooking Essentials,Popular Essentials Masoor Dal Split (Un-Polished),7000,10,4,6300,500,False,500,70.0,63.0,7.0,252.0
Cooking Essentials,Popular Essentials Ajwain Whole,5000,12,2,4400,100,False,100,50.0,44.0,6.0,88.0
Cooking Essentials,Popular Essentials Pista Salted (With Shell),47000,21,5,37100,250,False,250,470.0,371.0,99.0,1855.0
Cooking Essentials,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,39000,11,5,34700,1000,False,1,390.0,347.0,43.0,1735.0
Cooking Essentials,Dabur 100% Pure Honey - Worlds No.1,43000,10,6,38700,1000,False,1,430.0,387.0,43.0,2322.0
Cooking Essentials,Popular Essentials Star Anise,7000,10,5,6300,25,False,25,70.0,63.0,7.0,315.0
Cooking Essentials,Ching's Secret Chicken 65 Masala - Chicken,1000,0,5,1000,20,False,20,10.0,10.0,0.0,50.0
Cooking Essentials,Cadbury Cocoa Powder,22300,5,6,21100,150,False,150,223.0,211.0,12.0,1266.0
Cooking Essentials,Praakritik Natural Desi Gir Cow A2 Ghee,145000,10,6,130500,540,False,540,1450.0,1305.0,145.0,7830.0
Cooking Essentials,Praakritik Organic Poha,12000,6,5,11200,500,False,500,120.0,112.0,8.0,560.0
Cooking Essentials,Praakritik Organic Natural Wild Forest Honey,16000,6,4,15000,200,False,200,160.0,150.0,10.0,600.0
Cooking Essentials,Praakritik Organic Natural Rock Salt,6000,6,3,5600,500,False,500,60.0,56.0,4.0,168.0
Cooking Essentials,Popular Essentials Dry Dates (Kharak),14000,15,6,11800,250,False,250,140.0,118.0,22.0,708.0
Cooking Essentials,Dabur Hommade - Garlic Paste,5000,6,6,4700,200,False,200,50.0,47.0,3.0,282.0
Cooking Essentials,Dabur 100% Pure Honey,33000,10,1,29700,400,False,400,330.0,297.0,33.0,297.0
Cooking Essentials,Ching's Schezwan Fried Rice(Miracle Masala),4400,0,5,4400,60,False,60,44.0,44.0,0.0,220.0
Cooking Essentials,"""Maggi Magic Cubes, Vegetarian Masala""",3500,2,1,3400,40,False,40,35.0,34.0,1.0,34.0
Cooking Essentials,Everest Tandoori Chicken Masala,7400,9,3,6700,100,False,100,74.0,67.0,7.0,201.0
Cooking Essentials,Popular Essentials Red Poha,4500,4,6,4300,500,False,500,45.0,43.0,2.0,258.0
Cooking Essentials,Everest Kitchen King Masala,14200,9,6,12800,200,False,200,142.0,128.0,14.0,768.0
Cooking Essentials,Pillsbury Oven Cake Mix - Rich Chocolate,16500,10,5,14700,285,False,285,165.0,147.0,18.0,735.0
Cooking Essentials,Eastern Super Garam Masala,7400,6,2,6900,200,False,200,74.0,69.0,5.0,138.0
Cooking Essentials,Maggi Magic Cubes Extra Chicken,4000,2,6,3900,48,False,48,40.0,39.0,1.0,234.0
Cooking Essentials,Popular Essentials Kashmiri Red Rajma,9500,6,4,8900,500,False,500,95.0,89.0,6.0,356.0
Cooking Essentials,24 Mantra Organic Masoor Dal - Split,9500,7,6,8800,500,False,500,95.0,88.0,7.0,528.0
Cooking Essentials,Popular Essentials Green Moong Whole,9000,16,3,7500,500,False,500,90.0,75.0,15.0,225.0
Cooking Essentials,24 Mantra Organic Black Pepper,17000,7,6,15700,100,False,100,170.0,157.0,13.0,942.0
Cooking Essentials,The Bake Shop Bread Crumbs,5000,6,3,4700,400,False,400,50.0,47.0,3.0,141.0
Cooking Essentials,Popular Essentials Horse Gram,4000,10,4,3600,500,False,500,40.0,36.0,4.0,144.0
Cooking Essentials,Hershey's Chocolate Syrup,9500,0,4,9500,200,False,200,95.0,95.0,0.0,380.0
Cooking Essentials,Everest Kasuri Methi,2500,0,6,2500,25,False,25,25.0,25.0,0.0,150.0
Cooking Essentials,Satyam Makhana,20800,0,6,20800,100,False,100,208.0,208.0,0.0,1248.0
Cooking Essentials,Everest Tandoori Chicken Masala,3900,2,5,3800,50,False,50,39.0,38.0,1.0,190.0
Cooking Essentials,Weikfield Falooda Mix - Kesar Pista,4900,2,3,4800,200,False,200,49.0,48.0,1.0,144.0
Cooking Essentials,Weikfield Cocoa Powder,7000,7,6,6500,50,False,50,70.0,65.0,5.0,390.0
Cooking Essentials,Popular Essentials Coriander Seeds,1500,0,5,1500,50,False,50,15.0,15.0,0.0,75.0
Cooking Essentials,Eastern Fish Masala,4800,2,5,4700,100,False,100,48.0,47.0,1.0,235.0
Cooking Essentials,Pillsbury Atta/Godihittu - Chakki Fresh,27500,0,6,27500,5000,False,5,275.0,275.0,0.0,1650.0
